index,nav_date,nav_value
44100,2023-07-17,127.8293
44101,2023-07-18,127.3468
44102,2023-07-19,128.0555
44103,2023-07-20,129.7373
44104,2023-07-21,129.232
44105,2023-07-24,128.4001
44106,2023-07-25,130.0066
44107,2023-07-26,131.0519
44108,2023-07-27,131.3739
44109,2023-07-28,133.3342
44110,2023-07-31,136.57
44111,2023-08-01,137.262
44112,2023-08-02,136.3883
44113,2023-08-03,137.2951
44114,2023-08-04,136.0461
44115,2023-08-07,138.177
44116,2023-08-08,137.1139
44117,2023-08-09,136.8896
44118,2023-08-10,135.6155
44119,2023-08-11,136.0032
44120,2023-08-14,136.4497
44121,2023-08-15,137.7608
44122,2023-08-16,138.0514
44123,2023-08-17,138.221
44124,2023-08-18,137.3675
44125,2023-08-21,136.9899
44126,2023-08-22,134.8159
44127,2023-08-23,137.1762
44128,2023-08-24,137.1139
44129,2023-08-25,139.9274
44130,2023-08-28,139.8192
44131,2023-08-29,136.7642
44132,2023-08-30,136.1207
44133,2023-08-31,136.2083
44134,2023-09-01,136.4069
44135,2023-09-04,137.6092
44136,2023-09-05,137.9889
44137,2023-09-06,137.5262
44138,2023-09-07,136.1201
44139,2023-09-08,135.5511
44140,2023-09-11,136.6276
44141,2023-09-12,138.1317
44142,2023-09-13,137.1146
44143,2023-09-14,138.8708
44144,2023-09-15,139.9143
44145,2023-09-18,138.53
44146,2023-09-19,139.0334
44147,2023-09-20,139.7444
44148,2023-09-21,138.0684
44149,2023-09-22,135.933
44150,2023-09-25,136.7984
44151,2023-09-26,136.1484
44152,2023-09-27,138.7284
44153,2023-09-28,141.7113
44154,2023-09-29,142.6103
44155,2023-10-02,144.3415
44156,2023-10-03,142.6797
44157,2023-10-04,140.518
44158,2023-10-05,140.375
44159,2023-10-06,138.3232
44160,2023-10-09,138.9272
44161,2023-10-10,137.723
44162,2023-10-11,138.1305
44163,2023-10-12,137.9376
44164,2023-10-13,139.0877
44165,2023-10-16,139.7263
44166,2023-10-17,139.1462
44167,2023-10-18,136.9782
44168,2023-10-19,137.3375
44169,2023-10-20,134.5937
44170,2023-10-23,136.7083
44171,2023-10-24,137.6694
44172,2023-10-25,139.1589
44173,2023-10-26,137.6464
44174,2023-10-27,138.3275
44175,2023-10-30,137.3209
44176,2023-10-31,137.6589
44177,2023-11-01,136.1155
44178,2023-11-02,136.0714
44179,2023-11-03,133.935
44180,2023-11-06,133.7689
44181,2023-11-07,131.2504
44182,2023-11-08,134.1143
44183,2023-11-09,134.4627
44184,2023-11-10,134.5626
44185,2023-11-13,135.7474
44186,2023-11-14,133.7429
44187,2023-11-15,132.5883
44188,2023-11-16,133.5238
44189,2023-11-17,133.8724
44190,2023-11-20,132.8138
44191,2023-11-21,133.9383
44192,2023-11-22,134.5152
44193,2023-11-23,135.4229
44194,2023-11-24,136.1479
44195,2023-11-27,135.1332
44196,2023-11-28,135.1017
44197,2023-11-29,132.2211
44198,2023-11-30,131.5038
44199,2023-12-01,131.2067
44200,2023-12-04,132.2839
44201,2023-12-05,133.1871
44202,2023-12-06,132.0826
44203,2023-12-07,130.9527
44204,2023-12-08,133.107
44205,2023-12-11,132.7291
44206,2023-12-12,133.0005
44207,2023-12-13,134.347
44208,2023-12-14,134.3098
44209,2023-12-15,134.1567
44210,2023-12-18,133.7415
44211,2023-12-19,133.0188
44212,2023-12-20,133.3364
44213,2023-12-21,130.5475
44214,2023-12-22,130.0722
44215,2023-12-25,131.0043
44216,2023-12-26,131.7592
44217,2023-12-27,134.0938
44218,2023-12-28,135.5359
44219,2023-12-29,136.2917
44220,2024-01-01,136.4305
44221,2024-01-02,135.7786
44222,2024-01-03,136.6911
44223,2024-01-04,137.314
44224,2024-01-05,136.7925
44225,2024-01-08,135.4716
44226,2024-01-09,135.4769
44227,2024-01-10,137.4571
44228,2024-01-11,137.7314
44229,2024-01-12,137.8712
44230,2024-01-15,138.6647
44231,2024-01-16,139.56
44232,2024-01-17,140.0708
44233,2024-01-18,140.0948
44234,2024-01-19,139.3392
44235,2024-01-22,141.1204
44236,2024-01-23,140.4958
44237,2024-01-24,143.2614
44238,2024-01-25,143.6232
44239,2024-01-26,143.8108
44240,2024-01-29,145.2228
44241,2024-01-30,144.1891
44242,2024-01-31,145.2809
44243,2024-02-01,145.5796
44244,2024-02-02,146.396
44245,2024-02-05,145.3011
44246,2024-02-06,144.1982
44247,2024-02-07,141.1651
44248,2024-02-08,140.4894
44249,2024-02-09,139.7292
44250,2024-02-12,138.711
44251,2024-02-13,138.613
44252,2024-02-14,138.8132
44253,2024-02-15,139.7402
44254,2024-02-16,140.7847
44255,2024-02-19,141.9808
44256,2024-02-20,143.2588
44257,2024-02-21,143.8286
44258,2024-02-22,144.0208
44259,2024-02-23,145.7296
44260,2024-02-26,147.043
44261,2024-02-27,144.5553
44262,2024-02-28,144.354
44263,2024-02-29,141.3669
44264,2024-03-01,138.4092
44265,2024-03-04,137.6616
44266,2024-03-05,137.5437
44267,2024-03-06,136.9395
44268,2024-03-07,134.1496
44269,2024-03-08,135.4913
44270,2024-03-11,134.4404
44271,2024-03-12,135.3214
44272,2024-03-13,134.316
44273,2024-03-14,133.6085
44274,2024-03-15,134.3944
44275,2024-03-18,133.9243
44276,2024-03-19,134.2884
44277,2024-03-20,134.8258
44278,2024-03-21,132.6319
44279,2024-03-22,133.4825
44280,2024-03-25,132.082
44281,2024-03-26,130.4251
44282,2024-03-27,129.383
44283,2024-03-28,130.7387
44284,2024-03-29,128.3448
44285,2024-04-01,129.436
44286,2024-04-02,130.0508
44287,2024-04-03,130.2544
44288,2024-04-04,130.7277
44289,2024-04-05,130.3625
44290,2024-04-08,131.5201
44291,2024-04-09,130.9387
44292,2024-04-10,128.5035
44293,2024-04-11,128.4714
44294,2024-04-12,129.7971
44295,2024-04-15,130.6518
44296,2024-04-16,133.6102
44297,2024-04-17,133.2959
44298,2024-04-18,133.1294
44299,2024-04-19,132.8478
44300,2024-04-22,131.708
44301,2024-04-23,131.0526
44302,2024-04-24,129.5205
44303,2024-04-25,126.0979
44304,2024-04-26,125.3097
44305,2024-04-29,125.4295
44306,2024-04-30,126.4653
44307,2024-05-01,125.6817
44308,2024-05-02,124.9203
44309,2024-05-03,126.5561
44310,2024-05-06,124.6398
44311,2024-05-07,124.4804
44312,2024-05-08,125.9998
44313,2024-05-09,125.0202
44314,2024-05-10,122.8293
44315,2024-05-13,125.449
44316,2024-05-14,126.7404
44317,2024-05-15,128.0926
44318,2024-05-16,128.0421
44319,2024-05-17,129.1148
44320,2024-05-20,125.4076
44321,2024-05-21,124.8371
44322,2024-05-22,126.3462
44323,2024-05-23,124.3367
44324,2024-05-24,123.925
44325,2024-05-27,124.484
44326,2024-05-28,123.4041
44327,2024-05-29,123.4983
44328,2024-05-30,124.1535
44329,2024-05-31,124.6871
44330,2024-06-03,124.1742
44331,2024-06-04,123.0311
44332,2024-06-05,123.6993
44333,2024-06-06,124.2862
44334,2024-06-07,124.8026
44335,2024-06-10,125.0581
44336,2024-06-11,125.653
44337,2024-06-12,127.0645
44338,2024-06-13,127.6228
44339,2024-06-14,127.8584
44340,2024-06-17,127.1404
44341,2024-06-18,129.3542
44342,2024-06-19,127.7132
44343,2024-06-20,127.4896
44344,2024-06-21,126.8007
44345,2024-06-24,124.1416
44346,2024-06-25,124.7525
44347,2024-06-26,124.5334
44348,2024-06-27,124.6649
44349,2024-06-28,124.4824
44350,2024-07-01,125.6945
44351,2024-07-02,127.1133
44352,2024-07-03,125.5335
44353,2024-07-04,128.3007
44354,2024-07-05,128.0187
44355,2024-07-08,129.0092
44356,2024-07-09,129.3752
44357,2024-07-10,129.6264
44358,2024-07-11,130.5813
44359,2024-07-12,132.7475
44360,2024-07-15,134.0783
44361,2024-07-16,133.7786
44362,2024-07-17,133.734
44363,2024-07-18,132.9247
44364,2024-07-19,134.1579
44365,2024-07-22,135.1996
44366,2024-07-23,134.738
44367,2024-07-24,136.9867
44368,2024-07-25,138.8523
44369,2024-07-26,142.0118
44370,2024-07-29,140.7706
44371,2024-07-30,140.6968
44372,2024-07-31,140.461
44373,2024-08-01,145.0049
44374,2024-08-02,145.1199
44375,2024-08-05,147.4335
44376,2024-08-06,149.3716
44377,2024-08-07,149.3223
44378,2024-08-08,149.5224
44379,2024-08-09,150.5624
44380,2024-08-12,152.9494
44381,2024-08-13,152.7379
44382,2024-08-14,151.9134
44383,2024-08-15,153.7217
44384,2024-08-16,151.7283
44385,2024-08-19,152.2907
44386,2024-08-20,154.3395
44387,2024-08-21,155.2411
44388,2024-08-22,154.2952
44389,2024-08-23,152.5601
44390,2024-08-26,154.8476
44391,2024-08-27,154.6266
44392,2024-08-28,153.0706
44393,2024-08-29,155.276
44394,2024-08-30,156.8776
44395,2024-09-02,155.0198
44396,2024-09-03,159.8635
44397,2024-09-04,158.9398
44398,2024-09-05,160.5466
44399,2024-09-06,164.5207
44400,2024-09-09,166.3912
44401,2024-09-10,167.0208
44402,2024-09-11,164.2928
44403,2024-09-12,168.4694
44404,2024-09-13,170.3377
44405,2024-09-16,167.5905
44406,2024-09-17,170.8329
44407,2024-09-18,171.0733
44408,2024-09-19,170.6208
44409,2024-09-20,169.5708
44410,2024-09-23,170.0332
44411,2024-09-24,171.8014
44412,2024-09-25,170.9024
44413,2024-09-26,171.2791
44414,2024-09-27,178.4719
44415,2024-09-30,179.612
44416,2024-10-01,181.8232
44417,2024-10-02,179.871
44418,2024-10-03,177.0917
44419,2024-10-04,180.3449
44420,2024-10-07,183.0314
44421,2024-10-08,186.9508
44422,2024-10-09,186.8988
44423,2024-10-10,189.8539
44424,2024-10-11,184.2618
44425,2024-10-14,185.5845
44426,2024-10-15,188.0201
44427,2024-10-16,186.6034
44428,2024-10-17,189.104
44429,2024-10-18,188.8249
44430,2024-10-21,188.7721
44431,2024-10-22,188.3157
44432,2024-10-23,192.0434
44433,2024-10-24,191.1307
44434,2024-10-25,189.9442
44435,2024-10-28,188.1322
44436,2024-10-29,187.4305
44437,2024-10-30,187.9952
44438,2024-10-31,189.5654
44439,2024-11-01,187.9908
44440,2024-11-04,188.9591
44441,2024-11-05,190.4767
44442,2024-11-06,188.4891
44443,2024-11-07,188.7589
44444,2024-11-08,188.6945
44445,2024-11-11,188.9889
44446,2024-11-12,187.9206
44447,2024-11-13,187.7426
44448,2024-11-14,187.9392
44449,2024-11-15,192.3091
44450,2024-11-18,192.5419
44451,2024-11-19,195.7832
44452,2024-11-20,199.2594
44453,2024-11-21,196.2709
44454,2024-11-22,195.72
44455,2024-11-25,199.2001
44456,2024-11-26,199.7671
44457,2024-11-27,199.6236
44458,2024-11-28,201.5596
44459,2024-11-29,204.2892
44460,2024-12-02,204.3553
44461,2024-12-03,203.8133
44462,2024-12-04,198.262
44463,2024-12-05,198.5076
44464,2024-12-06,197.7374
44465,2024-12-09,195.5014
44466,2024-12-10,195.1531
44467,2024-12-11,194.3116
44468,2024-12-12,194.8368
44469,2024-12-13,194.3183
44470,2024-12-16,195.4926
44471,2024-12-17,196.0321
44472,2024-12-18,199.1774
44473,2024-12-19,198.0413
44474,2024-12-20,202.4419
44475,2024-12-23,205.1828
44476,2024-12-24,209.0076
44477,2024-12-25,209.7823
44478,2024-12-26,209.2183
44479,2024-12-27,208.0158
44480,2024-12-30,212.5682
44481,2024-12-31,215.522
44482,2025-01-01,213.0809
44483,2025-01-02,215.7342
44484,2025-01-03,213.7577
44485,2025-01-06,214.7338
44486,2025-01-07,217.0135
44487,2025-01-08,220.9827
44488,2025-01-09,221.7614
44489,2025-01-10,221.5554
44490,2025-01-13,221.8221
44491,2025-01-14,224.8243
44492,2025-01-15,227.109
44493,2025-01-16,227.2178
44494,2025-01-17,222.3564
44495,2025-01-20,216.1166
44496,2025-01-21,216.8465
44497,2025-01-22,213.9465
44498,2025-01-23,212.7401
44499,2025-01-24,212.3062
44500,2025-01-27,217.7956
44501,2025-01-28,218.2621
44502,2025-01-29,220.2996
44503,2025-01-30,221.7835
44504,2025-01-31,215.5923
44505,2025-02-03,214.7087
44506,2025-02-04,211.739
44507,2025-02-05,216.3077
44508,2025-02-06,211.7913
44509,2025-02-07,210.8694
44510,2025-02-10,210.3543
44511,2025-02-11,208.0271
44512,2025-02-12,208.4203
44513,2025-02-13,208.4555
44514,2025-02-14,209.0036
44515,2025-02-17,210.4063
44516,2025-02-18,211.1459
44517,2025-02-19,212.2528
44518,2025-02-20,215.2423
44519,2025-02-21,211.1765
44520,2025-02-24,213.0968
44521,2025-02-25,210.5884
44522,2025-02-26,209.1165
44523,2025-02-27,209.5611
44524,2025-02-28,210.7374
44525,2025-03-03,212.2192
44526,2025-03-04,209.9737
44527,2025-03-05,214.2579
44528,2025-03-06,213.3329
44529,2025-03-07,211.6466
44530,2025-03-10,208.5896
44531,2025-03-11,205.3344
44532,2025-03-12,202.0591
44533,2025-03-13,202.9577
44534,2025-03-14,204.5686
44535,2025-03-17,202.6002
44536,2025-03-18,199.985
44537,2025-03-19,199.6136
44538,2025-03-20,199.981
44539,2025-03-21,200.7469
44540,2025-03-24,198.5772
44541,2025-03-25,198.3139
44542,2025-03-26,202.2053
44543,2025-03-27,199.4688
44544,2025-03-28,199.5339
44545,2025-03-31,200.8669
44546,2025-04-01,198.6874
44547,2025-04-02,200.2816
44548,2025-04-03,197.2298
44549,2025-04-04,198.8675
44550,2025-04-07,199.105
44551,2025-04-08,195.8831
44552,2025-04-09,197.6353
44553,2025-04-10,195.6594
44554,2025-04-11,195.4325
44555,2025-04-14,197.045
44556,2025-04-15,194.915
44557,2025-04-16,193.8171
44558,2025-04-17,196.5798
44559,2025-04-18,191.8991
44560,2025-04-21,195.3171
44561,2025-04-22,192.0534
44562,2025-04-23,190.5812
44563,2025-04-24,191.3556
44564,2025-04-25,192.872
44565,2025-04-28,193.6918
44566,2025-04-29,193.9321
44567,2025-04-30,193.0528
44568,2025-05-01,196.8271
44569,2025-05-02,198.7905
44570,2025-05-05,201.7434
44571,2025-05-06,200.864
44572,2025-05-07,195.4758
44573,2025-05-08,198.0105
44574,2025-05-09,198.9912
44575,2025-05-12,199.5618
44576,2025-05-13,198.3449
44577,2025-05-14,197.6535
44578,2025-05-15,196.3739
44579,2025-05-16,196.6126
44580,2025-05-19,194.0891
44581,2025-05-20,196.001
44582,2025-05-21,200.9729
44583,2025-05-22,199.6751
44584,2025-05-23,196.0368
44585,2025-05-26,195.9297
44586,2025-05-27,196.803
44587,2025-05-28,198.0071
44588,2025-05-29,201.9778
44589,2025-05-30,204.0973
44590,2025-06-02,199.8543
44591,2025-06-03,197.0525
44592,2025-06-04,198.1452
44593,2025-06-05,197.204
44594,2025-06-06,200.9483
44595,2025-06-09,198.8411
44596,2025-06-10,201.2764
44597,2025-06-11,199.853
44598,2025-06-12,200.6164
44599,2025-06-13,198.7723
44600,2025-06-16,200.2414
44601,2025-06-17,202.9657
44602,2025-06-18,203.7186
44603,2025-06-19,208.5679
44604,2025-06-20,206.9167
44605,2025-06-23,207.2993
44606,2025-06-24,209.5499
44607,2025-06-25,207.3211
44608,2025-06-26,207.6158
44609,2025-06-27,209.4136
44610,2025-06-30,211.8985
44611,2025-07-01,214.9593
44612,2025-07-02,212.8785
44613,2025-07-03,213.7584
44614,2025-07-04,210.5626
44615,2025-07-07,208.8858
44616,2025-07-08,208.5916
44617,2025-07-09,211.6101
44618,2025-07-10,213.0951
44619,2025-07-11,213.3413
44620,2025-07-14,214.6347
44621,2025-07-15,216.1236
44622,2025-07-16,217.2268
44623,2025-07-17,215.8823
44624,2025-07-18,213.5685
44625,2025-07-21,213.1422
44626,2025-07-22,211.2691
44627,2025-07-23,212.9896
44628,2025-07-24,217.0695
44629,2025-07-25,218.6863
44630,2025-07-28,214.1438
44631,2025-07-29,212.6703
44632,2025-07-30,212.86
44633,2025-07-31,209.377
44634,2025-08-01,209.5966
44635,2025-08-04,210.9195
44636,2025-08-05,214.651
44637,2025-08-06,219.5228
44638,2025-08-07,216.5604
44639,2025-08-08,216.4043
44640,2025-08-11,216.2811
44641,2025-08-12,214.5879
44642,2025-08-13,214.9864
44643,2025-08-14,214.9254
44644,2025-08-15,216.6563
44645,2025-08-18,220.3515
44646,2025-08-19,220.8498
44647,2025-08-20,219.7064
44648,2025-08-21,217.1726
44649,2025-08-22,222.6972
44650,2025-08-25,225.2795
44651,2025-08-26,226.5126
44652,2025-08-27,226.2156
44653,2025-08-28,230.7778
44654,2025-08-29,230.4928
44655,2025-09-01,225.9699
44656,2025-09-02,226.8409
44657,2025-09-03,223.6825
44658,2025-09-04,224.5547
44659,2025-09-05,228.3505
44660,2025-09-08,223.9758
44661,2025-09-09,221.7266
44662,2025-09-10,224.1845
44663,2025-09-11,222.9987
44664,2025-09-12,224.2608
44665,2025-09-15,225.5358
44666,2025-09-16,228.1038
44667,2025-09-17,226.4981
44668,2025-09-18,219.8331
44669,2025-09-19,221.0288
44670,2025-09-22,217.0632
44671,2025-09-23,219.6546
44672,2025-09-24,219.6916
44673,2025-09-25,219.0623
44674,2025-09-26,221.0295
44675,2025-09-29,216.6153
44676,2025-09-30,216.2427
44677,2025-10-01,217.5517
44678,2025-10-02,218.3583
44679,2025-10-03,217.2309
44680,2025-10-06,216.1356
44681,2025-10-07,220.3134
44682,2025-10-08,222.8836
44683,2025-10-09,221.268
44684,2025-10-10,225.0199
44685,2025-10-13,227.216
44686,2025-10-14,228.7023
44687,2025-10-15,230.3036
44688,2025-10-16,227.3192
44689,2025-10-17,231.6079
44690,2025-10-20,234.4188
44691,2025-10-21,235.2662
44692,2025-10-22,236.1124
44693,2025-10-23,236.0132
44694,2025-10-24,234.5703
44695,2025-10-27,236.2352
44696,2025-10-28,234.1548
44697,2025-10-29,234.7358
44698,2025-10-30,235.1681
44699,2025-10-31,236.4142
44700,2025-11-03,239.254
44701,2025-11-04,240.574
44702,2025-11-05,242.7431
44703,2025-11-06,237.3319
44704,2025-11-07,238.8044
44705,2025-11-10,239.1803
44706,2025-11-11,240.4089
44707,2025-11-12,239.0526
44708,2025-11-13,242.5319
44709,2025-11-14,243.4241
44710,2025-11-17,241.4265
44711,2025-11-18,239.9517
44712,2025-11-19,242.7222
44713,2025-11-20,242.6382
44714,2025-11-21,242.7882
44715,2025-11-24,242.3778
44716,2025-11-25,245.4945
44717,2025-11-26,247.0824
44718,2025-11-27,243.7609
44719,2025-11-28,241.0932
44720,2025-12-01,241.2691
44721,2025-12-02,239.5809
44722,2025-12-03,233.6225
44723,2025-12-04,231.7048
44724,2025-12-05,231.0895
44725,2025-12-08,230.141
44726,2025-12-09,232.2916
44727,2025-12-10,226.3139
44728,2025-12-11,224.3827
44729,2025-12-12,226.6827
44730,2025-12-15,225.0302
44731,2025-12-16,221.9407
44732,2025-12-17,220.2884
44733,2025-12-18,221.6175
44734,2025-12-19,221.0954
44735,2025-12-22,219.3332
44736,2025-12-23,220.7505
44737,2025-12-24,221.8928
44738,2025-12-25,218.7099
44739,2025-12-26,219.1059
44740,2025-12-29,215.87
44741,2025-12-30,219.0622
44742,2025-12-31,222.4643
44743,2026-01-01,221.8492
44744,2026-01-02,224.8467
44745,2026-01-05,222.9712
44746,2026-01-06,222.7484
44747,2026-01-07,221.344
44748,2026-01-08,221.428
44749,2026-01-09,221.7532
44750,2026-01-12,221.8957
44751,2026-01-13,221.8059
44752,2026-01-14,222.294
44753,2026-01-15,225.8116
44754,2026-01-16,220.5904
44755,2026-01-19,225.8732
44756,2026-01-20,225.0786
44757,2026-01-21,225.0206
44758,2026-01-22,228.7837
44759,2026-01-23,230.6065
44760,2026-01-26,232.2446
44761,2026-01-27,235.8921
44762,2026-01-28,235.5862
44763,2026-01-29,238.3526
44764,2026-01-30,234.9421
44765,2026-02-02,236.2785
44766,2026-02-03,238.0332
44767,2026-02-04,241.4836
44768,2026-02-05,243.7025
44769,2026-02-06,244.4645
44770,2026-02-09,243.7013
44771,2026-02-10,242.9081
44772,2026-02-11,242.142
44773,2026-02-12,238.5705
44774,2026-02-13,243.7654
44775,2026-02-16,246.8631
44776,2026-02-17,247.7833
44777,2026-02-18,250.3809
44778,2026-02-19,252.8183
44779,2026-02-20,250.0
44780,2026-02-23,252.0826
44781,2026-02-24,256.1155
44782,2026-02-25,254.2174
44783,2026-02-26,249.7618
44784,2026-02-27,246.4783
44785,2026-03-02,246.3604
44786,2026-03-03,242.9537
44787,2026-03-04,242.6177
44788,2026-03-05,240.8863
44789,2026-03-06,241.0466
44790,2026-03-09,239.7423
44791,2026-03-10,239.8008
44792,2026-03-11,241.6994
44793,2026-03-12,239.1049
44794,2026-03-13,240.0733
44795,2026-03-16,237.7973
44796,2026-03-17,237.9413
44797,2026-03-18,237.8688
44798,2026-03-19,239.0445
44799,2026-03-20,239.735
44800,2026-03-23,243.4804
44801,2026-03-24,243.5687
44802,2026-03-25,241.9094
44803,2026-03-26,244.7814
44804,2026-03-27,245.9189
44805,2026-03-30,248.7028
44806,2026-03-31,248.5136
44807,2026-04-01,244.8163
44808,2026-04-02,251.6502
44809,2026-04-03,250.0102
44810,2026-04-06,246.7267
44811,2026-04-07,249.0211
44812,2026-04-08,246.3861
44813,2026-04-09,245.3971
44814,2026-04-10,245.9291
44815,2026-04-13,245.6733
44816,2026-04-14,244.7721
44817,2026-04-15,249.6422
44818,2026-04-16,249.4777
44819,2026-04-17,246.973
44820,2026-04-20,250.0464
44821,2026-04-21,248.0606
44822,2026-04-22,247.9042
44823,2026-04-23,245.4
44824,2026-04-24,246.1878
44825,2026-04-27,246.4713
44826,2026-04-28,246.552
44827,2026-04-29,247.1618
44828,2026-04-30,249.7613
44829,2026-05-01,252.042
44830,2026-05-04,249.0938
44831,2026-05-05,247.2573
44832,2026-05-06,250.1768
44833,2026-05-07,248.0109
44834,2026-05-08,249.6437
44835,2026-05-11,252.3349
44836,2026-05-12,247.5924
44837,2026-05-13,246.5575
44838,2026-05-14,249.1424
44839,2026-05-15,248.8724
44840,2026-05-18,247.8385
44841,2026-05-19,250.4851
44842,2026-05-20,253.9879
44843,2026-05-21,252.1039
44844,2026-05-22,257.6666
44845,2026-05-25,252.3926
44846,2026-05-26,248.048
44847,2026-05-27,246.8691
44848,2026-05-28,246.0486
44849,2026-05-29,245.3651
44850,2022-01-03,81.6814
44851,2022-01-04,80.8239
44852,2022-01-05,80.6143
44853,2022-01-06,79.9386
44854,2022-01-07,80.8723
44855,2022-01-10,80.982
44856,2022-01-11,80.7709
44857,2022-01-12,80.7497
44858,2022-01-13,82.2508
44859,2022-01-14,81.6983
44860,2022-01-17,80.1462
44861,2022-01-18,78.991
44862,2022-01-19,78.7704
44863,2022-01-20,79.4393
44864,2022-01-21,80.618
44865,2022-01-24,82.8108
44866,2022-01-25,83.8536
44867,2022-01-26,82.7679
44868,2022-01-27,82.5754
44869,2022-01-28,79.8788
44870,2022-01-31,79.5573
44871,2022-02-01,78.8716
44872,2022-02-02,76.1167
44873,2022-02-03,78.7541
44874,2022-02-04,78.3551
44875,2022-02-07,75.8637
44876,2022-02-08,75.6029
44877,2022-02-09,77.6619
44878,2022-02-10,80.0997
44879,2022-02-11,80.2434
44880,2022-02-14,80.4354
44881,2022-02-15,82.0746
44882,2022-02-16,81.9518
44883,2022-02-17,82.6201
44884,2022-02-18,83.7929
44885,2022-02-21,82.457
44886,2022-02-22,84.5508
44887,2022-02-23,83.4603
44888,2022-02-24,82.7036
44889,2022-02-25,82.9061
44890,2022-02-28,84.2155
44891,2022-03-01,85.193
44892,2022-03-02,85.2011
44893,2022-03-03,85.658
44894,2022-03-04,87.1943
44895,2022-03-07,87.282
44896,2022-03-08,86.2481
44897,2022-03-09,85.5077
44898,2022-03-10,86.8167
44899,2022-03-11,85.7895
44900,2022-03-14,83.7703
44901,2022-03-15,83.4427
44902,2022-03-16,83.4166
44903,2022-03-17,84.6285
44904,2022-03-18,82.78
44905,2022-03-21,83.3056
44906,2022-03-22,84.9039
44907,2022-03-23,83.8912
44908,2022-03-24,84.0725
44909,2022-03-25,81.3438
44910,2022-03-28,82.5421
44911,2022-03-29,83.6558
44912,2022-03-30,83.7025
44913,2022-03-31,82.0427
44914,2022-04-01,82.9813
44915,2022-04-04,82.7339
44916,2022-04-05,79.2586
44917,2022-04-06,80.306
44918,2022-04-07,81.8626
44919,2022-04-08,83.6806
44920,2022-04-11,82.0862
44921,2022-04-12,79.7149
44922,2022-04-13,79.2705
44923,2022-04-14,79.9894
44924,2022-04-15,78.8794
44925,2022-04-18,76.9947
44926,2022-04-19,77.9463
44927,2022-04-20,77.5914
44928,2022-04-21,78.4244
44929,2022-04-22,78.5124
44930,2022-04-25,78.3757
44931,2022-04-26,78.365
44932,2022-04-27,77.9919
44933,2022-04-28,77.4983
44934,2022-04-29,76.2324
44935,2022-05-02,76.8819
44936,2022-05-03,78.4759
44937,2022-05-04,77.9278
44938,2022-05-05,80.322
44939,2022-05-06,80.8703
44940,2022-05-09,81.2707
44941,2022-05-10,82.1851
44942,2022-05-11,83.5299
44943,2022-05-12,83.0064
44944,2022-05-13,83.808
44945,2022-05-16,85.2753
44946,2022-05-17,84.8414
44947,2022-05-18,84.9218
44948,2022-05-19,83.9751
44949,2022-05-20,83.3984
44950,2022-05-23,83.0128
44951,2022-05-24,81.9106
44952,2022-05-25,81.9009
44953,2022-05-26,82.4006
44954,2022-05-27,83.0303
44955,2022-05-30,82.0514
44956,2022-05-31,81.3427
44957,2022-06-01,82.512
44958,2022-06-02,81.7962
44959,2022-06-03,82.9372
44960,2022-06-06,82.0576
44961,2022-06-07,82.6183
44962,2022-06-08,83.6761
44963,2022-06-09,80.3263
44964,2022-06-10,81.5036
44965,2022-06-13,83.2674
44966,2022-06-14,82.9357
44967,2022-06-15,83.4613
44968,2022-06-16,82.4376
44969,2022-06-17,82.9833
44970,2022-06-20,86.338
44971,2022-06-21,83.475
44972,2022-06-22,82.8917
44973,2022-06-23,84.0117
44974,2022-06-24,85.7724
44975,2022-06-27,83.9985
44976,2022-06-28,83.2311
44977,2022-06-29,82.546
44978,2022-06-30,81.7728
44979,2022-07-01,81.6946
44980,2022-07-04,79.9468
44981,2022-07-05,79.6965
44982,2022-07-06,78.5987
44983,2022-07-07,78.5821
44984,2022-07-08,77.7822
44985,2022-07-11,77.6432
44986,2022-07-12,76.4529
44987,2022-07-13,77.6764
44988,2022-07-14,77.3466
44989,2022-07-15,77.431
44990,2022-07-18,77.3209
44991,2022-07-19,77.3972
44992,2022-07-20,77.4675
44993,2022-07-21,78.5245
44994,2022-07-22,78.2398
44995,2022-07-25,77.4255
44996,2022-07-26,77.544
44997,2022-07-27,76.8662
44998,2022-07-28,76.8427
44999,2022-07-29,75.646
45000,2022-08-01,76.9742
45001,2022-08-02,76.1002
45002,2022-08-03,77.6191
45003,2022-08-04,77.6121
45004,2022-08-05,78.7344
45005,2022-08-08,77.8566
45006,2022-08-09,75.5479
45007,2022-08-10,73.6757
45008,2022-08-11,76.7048
45009,2022-08-12,76.0522
45010,2022-08-15,77.4441
45011,2022-08-16,75.9436
45012,2022-08-17,76.2243
45013,2022-08-18,76.7107
45014,2022-08-19,80.285
45015,2022-08-22,79.9539
45016,2022-08-23,79.1324
45017,2022-08-24,79.6404
45018,2022-08-25,78.5575
45019,2022-08-26,79.1349
45020,2022-08-29,79.1373
45021,2022-08-30,78.2717
45022,2022-08-31,78.9524
45023,2022-09-01,79.1563
45024,2022-09-02,80.1798
45025,2022-09-05,82.3656
45026,2022-09-06,81.7888
45027,2022-09-07,81.3315
45028,2022-09-08,79.6956
45029,2022-09-09,80.4224
45030,2022-09-12,79.6794
45031,2022-09-13,80.1842
45032,2022-09-14,81.7408
45033,2022-09-15,80.9352
45034,2022-09-16,80.4031
45035,2022-09-19,81.7693
45036,2022-09-20,82.7576
45037,2022-09-21,83.6182
